,id,date_taken,Time Spent,curent_role,Q2 - Did you switch careers into Data?,salary,Q4 - What Industry do you work in?,language,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,age,Q11 - Which Country do you live in?,Q12 - Highest Level of Education,Q13 - Ethnicity,sal_min,sal_max
516,62a73aa824a26260273d0172,2022-06-13,0:01:26,Data Analyst,Yes,53.0,Tech,Python,3.0,3.0,5.0,4.0,4.0,4.0,Neither easy nor difficult,Better Salary,Male,48.0,United States,Bachelors,White or Caucasian,41.0,65.0
517,62a73c5b0a77c1a77f6aba65,2022-06-13,0:01:26,Data Analyst,Yes,75.5,Finance,Other,5.0,8.0,5.0,5.0,5.0,4.0,Easy,Remote Work,Male,32.0,Canada,Masters,Asian or Asian American,66.0,85.0
518,62a749ebd8c00e9f541efa36,2022-06-13,0:01:12,Other,Yes,53.0,Telecommunication,Python,4.0,5.0,4.0,5.0,5.0,6.0,Difficult,Good Work/Life Balance,Male,27.0,India,Bachelors,American Indian or Alaska Native,41.0,65.0
519,62a74e28b4da29969c681108,2022-06-13,0:01:34,Other,No,53.0,Tech,Python,7.0,9.0,5.0,6.0,6.0,7.0,Easy,Other (Please Specify):The work,Male,27.0,United Kingdom,Masters,White or Caucasian,41.0,65.0
520,62a758185d257a28a312bc94,2022-06-13,0:02:45,Student/Looking/None,No,20.0,Finance,Python,8.0,7.0,6.0,7.0,8.0,10.0,Neither easy nor difficult,Remote Work,Male,24.0,Other (Please Specify):Kenua,Bachelors,Other (Please Specify):African,0.0,40.0
521,62a75a5418134ddc75d3d2f1,2022-06-13,0:00:43,Data Scientist,Yes,187.5,Finance,R,9.0,9.0,9.0,9.0,8.0,8.0,Difficult,Better Salary,Male,42.0,United States,PhD,Asian or Asian American,150.0,225.0
522,62a75ed0f8f75616458a5d1a,2022-06-13,0:02:58,Other,No,53.0,Tech,Python,8.0,6.0,6.0,8.0,7.0,8.0,Neither easy nor difficult,Better Salary,Male,24.0,United States,Bachelors,Hispanic or Latino,41.0,65.0
523,62a75f1b575fa3a5ae8e0010,2022-06-13,0:01:08,Database Developer,Yes,20.0,Tech,Python,5.0,9.0,7.0,7.0,6.0,9.0,Easy,Better Salary,Male,23.0,India,Bachelors,Asian or Asian American,0.0,40.0
524,62a764ffd8c00e9f541f3cc3,2022-06-13,0:01:21,Data Analyst,No,20.0,Tech,Python,7.0,9.0,8.0,8.0,4.0,2.0,Neither easy nor difficult,Better Salary,Male,26.0,India,Bachelors,Asian or Asian American,0.0,40.0
525,62a76c962e54c9003e588661,2022-06-13,0:02:01,Data Analyst,No,53.0,Other (Please Specify):Home and living,Other,5.0,6.0,6.0,2.0,2.0,3.0,Neither easy nor difficult,Better Salary,Male,32.0,Other (Please Specify):Germany,Bachelors,Black or African American,41.0,65.0
526,62a772da575fa3a5ae8e2a4a,2022-06-13,0:02:52,Other,No,20.0,Telecommunication,Python,4.0,3.0,2.0,0.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,35.0,Other (Please Specify):Argentina ,Bachelors,White or Caucasian,0.0,40.0
527,62a7738a2e54c9003e589598,2022-06-13,0:01:18,Data Analyst,Yes,115.5,Healthcare,Python,4.0,3.0,4.0,2.0,2.0,2.0,Easy,Good Work/Life Balance,Male,41.0,United States,High School,White or Caucasian,106.0,125.0
528,62a77967f8d5efcc22fd4c81,2022-06-13,0:00:59,Other,No,53.0,Education,Python,4.0,9.0,8.0,8.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,25.0,United States,Masters,White or Caucasian,41.0,65.0
529,62a77a37f8d5efcc22fd4e47,2022-06-13,0:01:04,Data Analyst,Yes,20.0,Construction,Python,0.0,0.0,0.0,0.0,0.0,0.0,Very Difficult,Better Salary,Female,28.0,United States,Masters,Asian or Asian American,0.0,40.0
530,62a77cb7b4da29969c68743a,2022-06-13,0:00:50,Data Analyst,Yes,53.0,Agriculture,Python,3.0,6.0,5.0,5.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,29.0,United States,Bachelors,White or Caucasian,41.0,65.0
531,62a78743f8f75616458ab6bb,2022-06-13,0:01:30,Student/Looking/None,No,20.0,Telecommunication,Python,8.0,10.0,6.0,7.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,19.0,United States,High School,White or Caucasian,0.0,40.0
532,62a789015d257a28a3132977,2022-06-13,0:01:25,Data Analyst,Yes,53.0,Other (Please Specify):Insurance ,Python,5.0,6.0,9.0,6.0,7.0,10.0,Neither easy nor difficult,Better Salary,Male,27.0,India,Bachelors,Asian or Asian American,41.0,65.0
533,62a78f3bf408bae018f2ef51,2022-06-13,0:01:33,Student/Looking/None,Yes,20.0,Finance,Python,8.0,9.0,9.0,7.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,25.0,Other (Please Specify),Bachelors,White or Caucasian,0.0,40.0
534,62a7988bbae91e4b8b88b8ee,2022-06-13,0:01:46,Data Analyst,Yes,53.0,Other (Please Specify):Non Profit Organization,Python,6.0,10.0,10.0,10.0,10.0,8.0,Difficult,Better Salary,Female,26.0,Canada,Masters,Asian or Asian American,41.0,65.0
535,62a79c9c2e54c9003e58f0d5,2022-06-13,0:02:42,Data Analyst,Yes,20.0,Healthcare,Python,3.0,4.0,5.0,5.0,4.0,5.0,Difficult,Good Work/Life Balance,Male,25.0,Other (Please Specify):Spain,Bachelors,White or Caucasian,0.0,40.0
536,62a7b0ae0f8c8599d5b51cd0,2022-06-13,0:00:50,Data Analyst,Yes,20.0,Other (Please Specify):Manufacturing,Python,6.0,6.0,9.0,9.0,10.0,10.0,Neither easy nor difficult,Remote Work,Male,25.0,Other (Please Specify):Portugal,Bachelors,White or Caucasian,0.0,40.0
537,62a7b283f8d5efcc22fdc189,2022-06-13,0:01:57,Data Analyst,Yes,20.0,Healthcare,R,2.0,3.0,4.0,3.0,3.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Male,26.0,Other (Please Specify):Liberia,Bachelors,Black or African American,0.0,40.0
538,62a7b296f8d5efcc22fdc1ef,2022-06-13,0:01:07,Data Analyst,Yes,137.5,Education,Python,8.0,8.0,7.0,6.0,7.0,9.0,Neither easy nor difficult,Good Culture,Male,35.0,United States,Bachelors,White or Caucasian,125.0,150.0
539,62a7bd0e5d257a28a313855c,2022-06-13,0:01:23,Data Analyst,Yes,95.5,Other (Please Specify):Retail,Python,6.0,7.0,7.0,6.0,7.0,6.0,Difficult,Remote Work,Male,29.0,United States,Masters,Black or African American,86.0,105.0
540,62a7be5e5d257a28a313876a,2022-06-13,0:01:45,Data Analyst,Yes,95.5,Tech,Python,7.0,6.0,5.0,4.0,3.0,6.0,Neither easy nor difficult,Better Salary,Female,41.0,United States,Associates,Hispanic or Latino,86.0,105.0
541,62a7ce44575fa3a5ae8ece5f,2022-06-13,0:01:15,Student/Looking/None,No,20.0,Education,Python,0.0,6.0,4.0,5.0,2.0,4.0,Very Difficult,Remote Work,Female,22.0,United States,Bachelors,Hispanic or Latino,0.0,40.0
542,62a7e1380f8c8599d5b55fcf,2022-06-13,0:02:30,Data Analyst,Yes,75.5,Healthcare,Other,2.0,6.0,6.0,4.0,3.0,3.0,Difficult,Better Salary,Male,35.0,United States,Bachelors,Hispanic or Latino,66.0,85.0
543,62a7e2d024a26260273e4448,2022-06-13,0:02:04,Data Analyst,Yes,75.5,Finance,Python,4.0,3.0,4.0,4.0,4.0,6.0,Very Difficult,Better Salary,Male,30.0,Other (Please Specify):SG,Bachelors,Asian or Asian American,66.0,85.0
544,62a7ed9c0f8c8599d5b57132,2022-06-13,0:01:13,Data Engineer,No,187.5,Real Estate,Python,4.0,6.0,3.0,2.0,3.0,3.0,Neither easy nor difficult,Good Culture,Male,37.0,Canada,Bachelors,Asian or Asian American,150.0,225.0
545,62a7f09a0f8c8599d5b57526,2022-06-13,0:03:15,Data Analyst,Yes,75.5,Other (Please Specify):Air transpo,Python,6.0,7.0,7.0,5.0,5.0,9.0,Difficult,Better Salary,Female,28.0,United States,Masters,Black or African American,66.0,85.0
546,62a7fb02f8d5efcc22fe2486,2022-06-13,0:00:58,Data Analyst,No,95.5,Real Estate,Python,7.0,5.0,6.0,6.0,4.0,6.0,Neither easy nor difficult,Good Culture,Male,23.0,United States,High School,White or Caucasian,86.0,105.0
547,62a816907dc029e2d6725a33,2022-06-14,0:01:54,Student/Looking/None,No,20.0,Finance,Python,3.0,4.0,8.0,5.0,5.0,3.0,Neither easy nor difficult,Better Salary,Male,26.0,United States,High School,Asian or Asian American,0.0,40.0
548,62a84764bc6861bf317d7b86,2022-06-14,0:01:22,Data Analyst,No,75.5,Other (Please Specify):Distribution ,Python,2.0,4.0,4.0,3.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,25.0,Other (Please Specify):Australia,Bachelors,Native Hawaiian or other Pacific Islander,66.0,85.0
549,62a84f9af408bae018f41e34,2022-06-14,0:01:27,Data Analyst,No,20.0,Tech,Python,0.0,1.0,2.0,1.0,1.0,1.0,Neither easy nor difficult,Remote Work,Male,23.0,India,Bachelors,Asian or Asian American,0.0,40.0
550,62a85803f8d5efcc22fea92f,2022-06-14,0:02:53,Student/Looking/None,Yes,20.0,Other (Please Specify):None for now,Other,0.0,1.0,0.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Male,53.0,Other (Please Specify):Nigeria,Bachelors,Black or African American,0.0,40.0
551,62a8592f7dc029e2d672c0a8,2022-06-14,0:01:37,Data Engineer,Yes,20.0,Tech,Python,4.0,6.0,6.0,3.0,7.0,9.0,Neither easy nor difficult,Better Salary,Female,33.0,Other (Please Specify):Romania,Bachelors,White or Caucasian,0.0,40.0
552,62a8643bcec54911e9d14297,2022-06-14,0:04:29,Student/Looking/None,Yes,20.0,Finance,R,3.0,5.0,5.0,4.0,5.0,6.0,Difficult,Better Salary,Male,39.0,Other (Please Specify),High School,Black or African American,0.0,40.0
553,62a8665c5d257a28a31474f7,2022-06-14,0:01:05,Data Analyst,Yes,20.0,Healthcare,Other,6.0,7.0,5.0,7.0,7.0,9.0,Difficult,Better Salary,Female,22.0,United Kingdom,Bachelors,White or Caucasian,0.0,40.0
554,62a868c5cf2555431737094b,2022-06-14,0:01:34,Data Analyst,No,53.0,Finance,Python,4.0,7.0,7.0,7.0,5.0,5.0,Easy,Better Salary,Male,24.0,Other (Please Specify):Germany,Bachelors,White or Caucasian,41.0,65.0
555,62a88e9ff8d5efcc22ff1eb6,2022-06-14,0:01:36,Data Architect,No,95.5,Other (Please Specify):Energy,Python,5.0,1.0,3.0,1.0,4.0,5.0,Difficult,Good Work/Life Balance,Male,31.0,Canada,High School,White or Caucasian,86.0,105.0
556,62a89e365d257a28a314fd36,2022-06-14,0:00:53,Data Analyst,Yes,20.0,Other (Please Specify):Retails,Python,0.0,0.0,0.0,0.0,0.0,0.0,Very Difficult,Better Salary,Male,25.0,Other (Please Specify):Aisa,Bachelors,Asian or Asian American,0.0,40.0
557,62a8b6ffbae91e4b8b8aa5c2,2022-06-14,0:02:07,Student/Looking/None,No,20.0,Tech,R,4.0,7.0,7.0,6.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,25.0,India,Bachelors,Asian or Asian American,0.0,40.0
558,62a8bf9e575fa3a5ae907617,2022-06-14,0:02:07,Data Analyst,No,20.0,Tech,Python,3.0,4.0,4.0,4.0,2.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,23.0,India,Bachelors,Asian or Asian American,0.0,40.0
559,62a8cd29bc6861bf317ea9a2,2022-06-14,0:01:56,Other,Yes,53.0,Other (Please Specify):Digital Marketing ,Other,6.0,7.0,7.0,7.0,7.0,6.0,Neither easy nor difficult,Other (Please Specify):Remote too,Male,23.0,India,Bachelors,Asian or Asian American,41.0,65.0
560,62a8f477f408bae018f5869d,2022-06-14,0:01:35,Data Analyst,No,95.5,Healthcare,Python,8.0,9.0,8.0,8.0,8.0,9.0,Difficult,Better Salary,Male,40.0,United States,High School,White or Caucasian,86.0,105.0
561,62a8fcf5cf25554317384604,2022-06-14,0:02:02,Data Analyst,No,53.0,Other (Please Specify):Homelessness,C/C++,5.0,6.0,6.0,2.0,0.0,4.0,Neither easy nor difficult,Better Salary,Male,29.0,United States,Bachelors,Hispanic or Latino,41.0,65.0
562,62a8fe9abc6861bf317f0c01,2022-06-14,0:03:16,Data Analyst,Yes,20.0,Tech,Python,1.0,7.0,5.0,5.0,4.0,4.0,Difficult,Better Salary,Male,28.0,India,Bachelors,Other (Please Specify):South Indian ,0.0,40.0
563,62a9024d18134ddc75d6e76d,2022-06-14,0:01:44,Data Analyst,Yes,20.0,Healthcare,R,3.0,6.0,6.0,4.0,6.0,3.0,Very Easy,Better Salary,Female,28.0,United Kingdom,Masters,Black or African American,0.0,40.0
564,62a95253bae91e4b8b8b91d9,2022-06-14,0:01:02,Student/Looking/None,Yes,20.0,Telecommunication,Python,0.0,3.0,3.0,4.0,5.0,5.0,Difficult,Good Work/Life Balance,Female,26.0,India,Masters,Asian or Asian American,0.0,40.0
565,62a960567dc029e2d6749dd8,2022-06-15,0:02:43,Data Engineer,No,53.0,Construction,Python,6.0,8.0,8.0,5.0,5.0,5.0,Neither easy nor difficult,Better Salary,Male,30.0,Other (Please Specify):Netherlands,Masters,White or Caucasian,41.0,65.0
566,62a9612bf8d5efcc22007c09,2022-06-15,0:01:26,Data Analyst,Yes,75.5,Education,Other,5.0,9.0,7.0,9.0,8.0,9.0,Neither easy nor difficult,Better Salary,Male,27.0,Other (Please Specify):Australia,Bachelors,Asian or Asian American,66.0,85.0
567,62a962380f8c8599d5b7e3fb,2022-06-15,0:01:24,Data Analyst,Yes,20.0,Other (Please Specify):Retail ,Other,2.0,0.0,5.0,3.0,0.0,3.0,Very Difficult,Remote Work,Male,28.0,Other (Please Specify):Nigeria,Bachelors,Black or African American,0.0,40.0
568,62a993537dc029e2d674e9b5,2022-06-15,0:02:08,Data Analyst,No,75.5,Education,Python,3.0,3.0,5.0,3.0,3.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Female,38.0,Other (Please Specify):Nigeria,Masters,Black or African American,66.0,85.0
569,62a9bb81bc6861bf3180079c,2022-06-15,0:01:56,Data Analyst,No,20.0,Finance,Python,2.0,6.0,5.0,5.0,6.0,6.0,Easy,Good Culture,Male,22.0,Other (Please Specify):Mexico,Bachelors,White or Caucasian,0.0,40.0
570,62a9c880f408bae018f6aa1b,2022-06-15,0:01:32,Data Analyst,Yes,95.5,Other (Please Specify):Energy,Python,7.0,8.0,9.0,9.0,9.0,9.0,Difficult,Better Salary,Male,34.0,United States,Bachelors,Hispanic or Latino,86.0,105.0
571,62a9e206f3072dd8926bce70,2022-06-15,0:02:07,Data Analyst,No,20.0,Tech,Python,3.0,8.0,8.0,5.0,7.0,9.0,Easy,Better Salary,Male,26.0,Other (Please Specify):Indonesia,Bachelors,Asian or Asian American,0.0,40.0
572,62a9f0172e54c9003e5cdc25,2022-06-15,0:01:06,Data Analyst,Yes,75.5,Tech,Python,5.0,9.0,7.0,7.0,8.0,9.0,Neither easy nor difficult,Better Salary,Female,26.0,Canada,Bachelors,Asian or Asian American,66.0,85.0
573,62a9f8a4cf2555431739d694,2022-06-15,0:01:23,Data Engineer,No,75.5,Education,Python,10.0,10.0,10.0,9.0,9.0,10.0,Difficult,Remote Work,Male,25.0,Other (Please Specify):Greece,Bachelors,Other (Please Specify):Greek,66.0,85.0
574,62aa121dcec54911e9d446cc,2022-06-15,0:03:23,Data Scientist,Yes,137.5,Tech,Python,5.0,3.0,7.0,4.0,5.0,3.0,Easy,Other (Please Specify):Collaboration ,Male,34.0,United States,Bachelors,Black or African American,125.0,150.0
575,62aa1734f3072dd8926c4168,2022-06-15,0:03:51,Other,Yes,53.0,Finance,Other,7.0,10.0,10.0,10.0,4.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Female,32.0,Other (Please Specify):Poland,Bachelors,Hispanic or Latino,41.0,65.0
576,62aa21e218134ddc75d8be11,2022-06-15,0:01:15,Student/Looking/None,No,20.0,Construction,R,2.0,2.0,2.0,2.0,2.0,2.0,Difficult,Better Salary,Male,24.0,United States,Associates,Black or African American,0.0,40.0
577,62aa29852e54c9003e5d50b5,2022-06-15,0:06:20,Data Engineer,Yes,20.0,Tech,Python,7.0,3.0,3.0,2.0,5.0,9.0,Difficult,Better Salary,Male,26.0,Other (Please Specify):Argentine,Bachelors,Hispanic or Latino,0.0,40.0
578,62aa2f44bc6861bf3180fd06,2022-06-15,0:02:00,Data Analyst,Yes,53.0,Telecommunication,Other,4.0,7.0,5.0,6.0,4.0,6.0,Difficult,Better Salary,Female,32.0,Other (Please Specify):Sweden,Masters,Black or African American,41.0,65.0
579,62aa3454bae91e4b8b8d3249,2022-06-15,0:02:24,Data Scientist,No,53.0,Tech,R,5.0,1.0,7.0,1.0,1.0,2.0,Neither easy nor difficult,Good Work/Life Balance,Male,40.0,Other (Please Specify):Portugal,Masters,White or Caucasian,41.0,65.0
580,62aa34e8f3072dd8926c7d56,2022-06-15,0:01:49,Data Analyst,No,20.0,Other (Please Specify):Direct Marketing,Python,0.0,7.0,1.0,6.0,0.0,0.0,Easy,Better Salary,Male,27.0,United States,Bachelors,Black or African American,0.0,40.0
581,62aa356ff8d5efcc22020832,2022-06-15,0:01:03,Data Analyst,Yes,75.5,Tech,R,4.0,3.0,6.0,7.0,4.0,7.0,Easy,Better Salary,Male,28.0,United States,Masters,Black or African American,66.0,85.0
582,62aa3e6824a26260274264da,2022-06-15,0:02:13,Data Analyst,Yes,20.0,Other (Please Specify):FMCG,Python,1.0,9.0,5.0,5.0,1.0,1.0,Difficult,Better Salary,Male,30.0,Other (Please Specify):Nigeria,Bachelors,Other (Please Specify):Nigeria,0.0,40.0
583,62aa4790f8d5efcc2202266e,2022-06-15,0:01:10,Data Analyst,Yes,20.0,Other (Please Specify):Taking bootcamp,Python,0.0,6.0,5.0,5.0,5.0,6.0,Difficult,Remote Work,Male,37.0,United States,Bachelors,White or Caucasian,0.0,40.0
584,62aa5761bc6861bf318141fc,2022-06-15,0:02:35,Other,No,53.0,Tech,JavaScript,7.0,7.0,5.0,5.0,0.0,0.0,Difficult,Good Culture,Male,32.0,Other (Please Specify):Australia,Bachelors,Asian or Asian American,41.0,65.0
585,62aa5c11f408bae018f7dec0,2022-06-15,0:02:20,Data Analyst,Yes,53.0,Tech,Python,9.0,7.0,10.0,10.0,5.0,8.0,Neither easy nor difficult,Better Salary,Male,24.0,Other (Please Specify):Saudi Arabia ,Bachelors,Other (Please Specify):Arab,41.0,65.0
586,62aa956ef8d5efcc22028e3d,2022-06-15,0:02:50,Data Analyst,Yes,20.0,Tech,Python,6.0,7.0,7.0,7.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,39.0,Other (Please Specify):Argentina,Associates,White or Caucasian,0.0,40.0
587,62aa95970a77c1a77f709268,2022-06-15,0:06:15,Data Analyst,Yes,137.5,Finance,Python,6.0,8.0,7.0,4.0,4.0,2.0,Easy,Other (Please Specify):Better Tech Stack,Male,34.0,Other (Please Specify):Australia,Bachelors,Asian or Asian American,125.0,150.0
588,62aa98bfcf255543173adbdc,2022-06-15,0:01:38,Data Analyst,No,53.0,Other (Please Specify):Space & Defense,Python,5.0,6.0,10.0,7.0,3.0,3.0,Neither easy nor difficult,Remote Work,Male,27.0,United States,Bachelors,Black or African American,41.0,65.0
589,62aaa387f8d5efcc22029fcb,2022-06-15,0:01:17,Data Analyst,Yes,75.5,Healthcare,Other,7.0,7.0,4.0,7.0,7.0,7.0,Difficult,Better Salary,Male,54.0,United States,High School,White or Caucasian,66.0,85.0
590,62aaa86bbae91e4b8b8dc832,2022-06-15,0:01:50,Student/Looking/None,No,20.0,Tech,Python,0.0,,,,,,Difficult,Remote Work,Female,20.0,India,Bachelors,Asian or Asian American,0.0,40.0
591,62aacd922e54c9003e5e33c2,2022-06-16,0:01:22,Student/Looking/None,Yes,20.0,Finance,Other,3.0,3.0,3.0,3.0,3.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,25.0,India,Masters,Asian or Asian American,0.0,40.0
592,62aaeecd0f8c8599d5ba6923,2022-06-16,0:01:42,Student/Looking/None,No,20.0,Tech,Python,7.0,7.0,2.0,2.0,7.0,9.0,Easy,Good Work/Life Balance,Male,33.0,India,Bachelors,Asian or Asian American,0.0,40.0
593,62aaf8397dc029e2d6773cde,2022-06-16,0:01:17,Data Analyst,Yes,53.0,Tech,Python,4.0,8.0,8.0,8.0,10.0,10.0,Very Easy,Remote Work,Male,30.0,United Kingdom,Masters,White or Caucasian,41.0,65.0
594,62aaff342e54c9003e5e79b8,2022-06-16,0:12:16,Student/Looking/None,Yes,20.0,Tech,Python,0.0,4.0,2.0,0.0,1.0,3.0,Neither easy nor difficult,Better Salary,Male,31.0,Other (Please Specify):Niger,High School,Black or African American,0.0,40.0
595,62ab0bdc575fa3a5ae9413e5,2022-06-16,0:02:11,Student/Looking/None,Yes,20.0,Other (Please Specify):Automobile (cars),Python,5.0,6.0,5.0,6.0,2.0,1.0,Difficult,Remote Work,Male,22.0,Other (Please Specify):France,Masters,Other (Please Specify):Arabian (from Maghreb),0.0,40.0
596,62ab1cb0cec54911e9d5d187,2022-06-16,0:01:29,Data Analyst,Yes,75.5,Tech,R,8.0,10.0,10.0,10.0,8.0,9.0,Neither easy nor difficult,Remote Work,Female,38.0,United States,Bachelors,Black or African American,66.0,85.0
597,62ab3e62bae91e4b8b8ebe14,2022-06-16,0:02:41,Data Analyst,No,20.0,Other (Please Specify):Logistics,Python,6.0,9.0,7.0,7.0,5.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,22.0,Other (Please Specify):Malaysia,Bachelors,Other (Please Specify):Malay,0.0,40.0
598,62ab6ab318134ddc75dabb09,2022-06-16,0:01:20,Data Scientist,Yes,20.0,Real Estate,Python,2.0,3.0,4.0,5.0,3.0,6.0,Very Easy,Better Salary,Male,33.0,India,Bachelors,Asian or Asian American,0.0,40.0
599,62ab83a7d8c00e9f54263d2e,2022-06-16,0:01:11,Data Analyst,Yes,53.0,Tech,Python,3.0,6.0,6.0,6.0,5.0,5.0,Neither easy nor difficult,Better Salary,Male,27.0,Canada,Bachelors,White or Caucasian,41.0,65.0
600,62ab8bf65d257a28a319e9cb,2022-06-16,0:02:14,Data Analyst,No,20.0,Tech,R,0.0,6.0,3.0,0.0,0.0,10.0,Neither easy nor difficult,Remote Work,Male,19.0,Other (Please Specify):Algeria,Bachelors,White or Caucasian,0.0,40.0
601,62abec6cf3072dd8926f2ad0,2022-06-16,0:01:24,Other,No,20.0,Other (Please Specify):Ecommerce,Python,1.0,6.0,2.0,5.0,1.0,0.0,Neither easy nor difficult,Better Salary,Male,24.0,India,Bachelors,Other (Please Specify):Indian,0.0,40.0
602,62abee280f8c8599d5bc246d,2022-06-16,0:03:50,Other,No,187.5,Finance,Other,8.0,10.0,9.0,10.0,8.0,10.0,Very Easy,Good Culture,Female,58.0,United States,Masters,White or Caucasian,150.0,225.0
603,62acc1f0cf255543173e59f7,2022-06-17,0:01:38,Data Analyst,No,20.0,Tech,Python,2.0,2.0,5.0,6.0,6.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,22.0,Other (Please Specify):Nigeria ,Bachelors,Black or African American,0.0,40.0
604,62ace61d575fa3a5ae972d57,2022-06-17,0:01:26,Data Analyst,No,95.5,Tech,Python,4.0,4.0,4.0,4.0,3.0,4.0,Neither easy nor difficult,Better Salary,Male,26.0,Other (Please Specify):Ireland,Masters,Asian or Asian American,86.0,105.0
605,62acf0890f8c8599d5bdce87,2022-06-17,0:02:06,Other,No,53.0,Tech,Other,4.0,5.0,4.0,5.0,5.0,3.0,Easy,Good Culture,Female,31.0,United Kingdom,Bachelors,White or Caucasian,41.0,65.0
606,62ad591424a2626027471080,2022-06-18,0:01:32,Data Analyst,No,53.0,Agriculture,Python,2.0,2.0,4.0,5.0,1.0,1.0,Neither easy nor difficult,Better Salary,Male,23.0,United States,High School,Hispanic or Latino,41.0,65.0
607,62ade22318134ddc75de385f,2022-06-18,0:01:20,Data Analyst,No,95.5,Healthcare,Python,7.0,10.0,10.0,10.0,7.0,8.0,Neither easy nor difficult,Remote Work,Female,31.0,United States,Masters,Asian or Asian American,86.0,105.0
608,62adf26f18134ddc75de4bb4,2022-06-18,0:01:47,Student/Looking/None,No,75.5,Construction,Other,5.0,5.0,7.0,7.0,9.0,10.0,Difficult,Better Salary,Female,24.0,United States,Bachelors,Asian or Asian American,66.0,85.0
609,62ae680024a2626027483ebc,2022-06-18,0:02:05,Other,Yes,53.0,Finance,Python,8.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,29.0,Other (Please Specify):Mexico,Bachelors,Hispanic or Latino,41.0,65.0
610,62aee103f8f756164595adb8,2022-06-19,0:01:20,Student/Looking/None,Yes,20.0,Education,Python,7.0,8.0,9.0,8.0,9.0,10.0,Difficult,Good Work/Life Balance,Male,26.0,Other (Please Specify):Indonesia,Bachelors,Asian or Asian American,0.0,40.0
611,62af07be7dc029e2d67cc3c8,2022-06-19,0:01:52,Student/Looking/None,Yes,20.0,"Other (Please Specify):Interning in Sciences, Weather and Meteorological data",Python,3.0,9.0,9.0,9.0,9.0,9.0,Neither easy nor difficult,Better Salary,Male,20.0,India,High School,Asian or Asian American,0.0,40.0
612,62af10295d257a28a31e6ff8,2022-06-19,0:01:24,Data Analyst,Yes,20.0,Education,Python,0.0,2.0,3.0,2.0,4.0,2.0,Neither easy nor difficult,Better Salary,Male,23.0,India,Bachelors,Asian or Asian American,0.0,40.0
613,62af387018134ddc75df894e,2022-06-19,0:01:47,Data Analyst,No,115.5,Tech,Python,8.0,8.0,9.0,8.0,7.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,33.0,United States,Masters,White or Caucasian,106.0,125.0
614,62af49025d257a28a31eb2f1,2022-06-19,0:01:40,Student/Looking/None,Yes,20.0,Tech,Python,2.0,3.0,3.0,5.0,5.0,9.0,Easy,Remote Work,Male,26.0,Other (Please Specify):Nigeria,Bachelors,Black or African American,0.0,40.0
615,62af53ce0f8c8599d5c04934,2022-06-19,0:03:57,Data Analyst,Yes,20.0,Other (Please Specify):Consulting,R,3.0,9.0,8.0,8.0,6.0,6.0,Difficult,Better Salary,Male,27.0,India,Bachelors,Asian or Asian American,0.0,40.0
616,62af6371f8d5efcc2208e923,2022-06-19,0:02:21,Student/Looking/None,No,20.0,Agriculture,Other,0.0,8.0,8.0,8.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,22.0,Other (Please Specify):uzb,Bachelors,Asian or Asian American,0.0,40.0
617,62af9ed7f3072dd892739279,2022-06-19,0:02:06,Data Analyst,Yes,20.0,Tech,Python,3.0,9.0,9.0,6.0,9.0,4.0,Easy,Better Salary,Male,23.0,Other (Please Specify):Spain,Masters,White or Caucasian,0.0,40.0
618,62b152960f8c8599d5c31550,2022-06-21,0:01:54,Other,Yes,20.0,Other (Please Specify):Beverage and foods,Python,3.0,6.0,7.0,5.0,4.0,4.0,Neither easy nor difficult,Better Salary,Male,28.0,Other (Please Specify):Mexico,Bachelors,Hispanic or Latino,0.0,40.0
